Text,Date,Status,Retweet
"bosocial: bosocial: bosocial: bosocial: bosocial: QP_MU: $MU News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB … http://t.co/i8HJt85krl",2015-05-22 14:04:35,601750506793521152,""
"bosocial: bosocial: bosocial: bosocial: bosocial: QP_AMZN: $AMZN News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN … http://t.co/i8HJt85krl",2015-05-22 14:04:35,601750505522618368,""
@ReformedBroker Anything less than the $AAPL $JACK $SHAK will be a disappointment...,2015-05-22 14:04:17,601750430570319872,""
"""@Dann_Mndz: $AAPL 133?  :) or 134.. Too bad my pits didn't played out ohh well""",2015-05-22 14:04:14,601750420340355072,""
RT @TheStreet: Apple and Alibaba want to work together in China. Expect big things http://t.co/ElDdHySjHN $AAPL,2015-05-22 14:03:37,601750263146225664,601748651799609344
"""@GrannySmith: $AAPL It's getting serious here... Got beaten up so much, now she is real pissed... This thing wants to rally, and she will.",2015-05-22 14:03:26,601750216232935424,""
An Apple Ultra HD TV Could Be A Better Growth Driver Than Smartwatches $AAPL http://t.co/xeWfaf7OkZ,2015-05-22 14:03:24,601750210277060608,""
"""@dReinhart1269: $AAPL wow,..apple movers fishing for suckers here,..""",2015-05-22 14:03:10,601750149505753089,""
RT @TheStreet: Apple and Alibaba want to work together in China. Expect big things http://t.co/ElDdHySjHN $AAPL,2015-05-22 14:03:05,601750129863856128,601748651799609344
Logging in now to live stock chat http://t.co/ndv5bWOOj4 $GOOG $AAPL $FB $EBAY #options #stocks #daytrading http://t.co/5k1S913OOR,2015-05-22 14:03:04,601750126416244738,""
$AAPL wants to make AppleTV your new cable box. Interesting idea. FYI local stations are avail for free w/ antenna. http://t.co/juAE7qLane,2015-05-22 14:02:28,601749973303205888,""
"RT @APSisBack: $SPHS bounce off support and liftoff just like $PBMD $AVEO $ISR
 
$aapl $nflx http://t.co/78JuH1yh5F",2015-05-22 14:02:08,601749890125983744,601749443910758401
$AAPL continuing nicely.....,2015-05-22 14:01:30,601749730683555840,""
"HomeDayTrading: $AAPL interesante long sobre 1332.50

#traders #trading #homedaytrading #daytrading #intradia #mar… http://t.co/Csk7miIhta",2015-05-22 14:01:11,601749651562332160,""
Sentiquant: #toptickertweets $AAPL $FB $SPY $ISR $PBMD $AVEO $BABA $SHAK $GOOG $TWTR #sentiquant 20150522 10:00:05… http://t.co/i8HJt85krl,2015-05-22 14:01:03,601749618116993024,""
"jotaibi61: $MSFT PUT next week
 $SPY $QQQ $AAPL $GOOGL $GOOG $TWTR $FB $BABA $PCLN $TSLA $BIDU $AMZN … http://t.co/i8HJt85krl",2015-05-22 14:01:03,601749616019791873,""
bosocial: bosocial: STERLINGMHOLMES: CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC $INT… http://t.co/i8HJt85krl,2015-05-22 14:01:02,601749612026802176,""
RT Calcbench: How does strong #dollar impact US corporations? See #data. #fintech #finance $IBM $GM $AAPL $GOOGL $… http://t.co/1ZTS4bqHua …,2015-05-22 14:01:01,601749609669623809,""
bosocial: bosocial: bosocial: bosocial: mendez_miguel: RT CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU … http://t.co/i8HJt85krl,2015-05-22 14:01:01,601749607765389312,""
"bosocial: bosocial: bosocial: bosocial: QP_Finance: $BAC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU … http://t.co/i8HJt85krl",2015-05-22 14:00:58,601749597191561216,""
"bosocial: bosocial: bosocial: bosocial: QP_Service: $AMZN $EXPE News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $… http://t.co/i8HJt85krl",2015-05-22 14:00:58,601749595056697344,""
"bosocial: bosocial: bosocial: bosocial: QP_BAC: $BAC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BID… http://t.co/i8HJt85krl",2015-05-22 14:00:57,601749594024837123,""
"bosocial: bosocial: bosocial: bosocial: QP_Consumer: $AAPL News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $M… http://t.co/i8HJt85krl",2015-05-22 14:00:57,601749593034985472,""
"bosocial: bosocial: bosocial: bosocial: QP_MU: $MU News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU … http://t.co/i8HJt85krl",2015-05-22 14:00:57,601749592011603968,""
"bosocial: bosocial: bosocial: bosocial: QP_AMZN: $AMZN News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $B… http://t.co/i8HJt85krl",2015-05-22 14:00:57,601749591017582592,""
"bosocial: bosocial: bosocial: bosocial: QP_AAPL: $AAPL News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $B… http://t.co/i8HJt85krl",2015-05-22 14:00:56,601749589964759041,""
"bosocial: bosocial: bosocial: bosocial: QP_FB: $FB News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU … http://t.co/i8HJt85krl",2015-05-22 14:00:56,601749588626808832,""
$AAPL should reach 132.70 to 132.90.,2015-05-22 14:00:23,601749449057112064,""
"$SPHS bounce off support and liftoff just like $PBMD $AVEO $ISR
 
$aapl $nflx http://t.co/78JuH1yh5F",2015-05-22 14:00:22,601749443910758401,""
Free Video: Understanding The 30-minute Market Update http://t.co/2MCk1bNuUG #trading #startups #stock $AAPL #money #investor #angel,2015-05-22 14:00:11,601749399799255040,""
Apple Hit By Ongoing Disaster At Sharp http://t.co/6fxFVuoSPa $SSNLF $AAPL $SHCAY,2015-05-22 14:00:05,601749374293528577,""
#toptickertweets $AAPL $FB $SPY $ISR $PBMD $AVEO $BABA $SHAK $GOOG $TWTR #sentiquant 20150522 10:00:05:059,2015-05-22 14:00:05,601749372754243584,""
Rolled some $AAPL June 132 calls to 133s for a credit of .51 cents. Took profits in rest.,2015-05-22 13:59:55,601749332111396866,""
"$MSFT PUT next week
 $SPY $QQQ $AAPL $GOOGL $GOOG $TWTR $FB $BABA $PCLN $TSLA $BIDU $AMZN http://t.co/N1u5grzcjt",2015-05-22 13:59:28,601749220496781313,""
$AAPL sold half 132 calls at 64c from 40c,2015-05-22 13:59:24,601749204604755968,""
"$AAPL update
127%XA
check √
http://t.co/ohIWrimWDb",2015-05-22 13:59:19,601749181003345920,""
"SCTY Surge Energy Inc. Quotes
Click Here -&gt; http://t.co/Cn5RI7z2Lf

Trending $SCTY $HSE.TO $INDL $AAPL #SCTY #finance #share",2015-05-22 13:59:07,601749132215066624,""
Apple's TV service may be delayed http://t.co/lTQ4o3I7MW $AAPL --endless delays in search of mythical perfection. Who needs local TV news??,2015-05-22 13:59:06,601749128389857280,""
"$AAPL LOL, so many cautious when it was at 120 and now that it's challenging highs...same thing...it never gets old.",2015-05-22 13:58:57,601749088334319616,""
Nice move since it ignited here $aapl http://t.co/tbCAtLLSRY,2015-05-22 13:58:47,601749046366179328,""
"$AAPL interesante long sobre 1332.50

http://t.co/X6MfMc85Xe

#traders #trading #homedaytrading #daytrading... http://t.co/Y8Ws15ZkYO",2015-05-22 13:58:45,601749040968118272,""
RT @TheStreet: Apple and Alibaba want to work together in China. Expect big things http://t.co/ElDdHySjHN $AAPL,2015-05-22 13:58:37,601749007032000512,601748651799609344
"$AAPL interesante long sobre 1332.50

#traders #trading #homedaytrading #daytrading #intradia #markets #nyse #nasdaq #accionesinplay",2015-05-22 13:58:09,601748889478238209,""
bosocial: bosocial: bosocial: mendez_miguel: RT CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDR… http://t.co/i8HJt85krl,2015-05-22 13:57:59,601748844708265986,""
bosocial: STERLINGMHOLMES: CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC $INTC $EXPE $C… http://t.co/i8HJt85krl,2015-05-22 13:58:00,601748849640808450,""
"bosocial: bosocial: bosocial: QP_Technology: $FB $MU $BIDU $INTC $FEYE News: ""Actives on open @ CBOE: $AAPL $BABA … http://t.co/i8HJt85krl",2015-05-22 13:57:58,601748841436688384,""
"bosocial: bosocial: bosocial: QP_Finance: $BAC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDR… http://t.co/i8HJt85krl",2015-05-22 13:57:56,601748834700697600,""
"bosocial: bosocial: bosocial: QP_Service: $AMZN $EXPE News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BI… http://t.co/i8HJt85krl",2015-05-22 13:57:56,601748832557387777,""
"bosocial: bosocial: bosocial: QP_Consumer: $AAPL News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $S… http://t.co/i8HJt85krl",2015-05-22 13:57:55,601748830611185666,""
"bosocial: bosocial: bosocial: QP_AMZN: $AMZN News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL … http://t.co/i8HJt85krl",2015-05-22 13:57:55,601748828509839360,""
"bosocial: bosocial: bosocial: QP_BAC: $BAC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $B… http://t.co/i8HJt85krl",2015-05-22 13:57:56,601748831584329728,""
"bosocial: bosocial: bosocial: QP_MU: $MU News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC… http://t.co/i8HJt85krl",2015-05-22 13:57:55,601748829508075520,""
"bosocial: bosocial: bosocial: QP_FB: $FB News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC… http://t.co/i8HJt85krl",2015-05-22 13:57:54,601748826685317121,""
"bosocial: bosocial: bosocial: QP_AAPL: $AAPL News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL … http://t.co/i8HJt85krl",2015-05-22 13:57:55,601748827566186496,""
"bosocial: bosocial: bosocial: QP_Basic: $SDRL $CHK News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU … http://t.co/i8HJt85krl",2015-05-22 13:57:54,601748825729011712,""
"bosocial: bosocial: bosocial: QP_INTC: $INTC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL … http://t.co/i8HJt85krl",2015-05-22 13:57:54,601748824630161408,""
$aapl working well today. $133-$133.60 next resistance. Trimmed but still long,2015-05-22 13:57:53,601748820586844160,""
RT @TheStreet: Apple and Alibaba want to work together in China. Expect big things http://t.co/ElDdHySjHN $AAPL,2015-05-22 13:57:47,601748794292740098,601748651799609344
RT @TheStreet: Apple and Alibaba want to work together in China. Expect big things http://t.co/ElDdHySjHN $AAPL,2015-05-22 13:57:46,601748789603500033,601748651799609344
How does strong #dollar impact US corporations?  See #data.  #fintech #finance $IBM $GM $AAPL $GOOGL $AMZN $$ http://t.co/xtk5ixWsJ6,2015-05-22 13:57:41,601748770661990400,""
RT @TheStreet: Apple and Alibaba want to work together in China. Expect big things http://t.co/ElDdHySjHN $AAPL,2015-05-22 13:57:30,601748723199254530,601748651799609344
@RVchartchatter yo gm! yea loving this $AAPL action...thank you!,2015-05-22 13:57:16,601748665665978368,""
@RiskReversal @cclagator i've been selling way out of the money monthly condors of $AAPL and $IBB with some success recently.,2015-05-22 13:57:14,601748658330046465,""
Apple and Alibaba want to work together in China. Expect big things http://t.co/ElDdHySjHN $AAPL,2015-05-22 13:57:13,601748651799609344,""
$AAPL into the thin zone if it holds this 132.40-.50ish level. Stop raised no additional rung of the ladder yet,2015-05-22 13:56:45,601748536116391936,""
@ketaanhmshah $AAPL 60m 132.75 opens air to 133.87-133.91; big nut 135.60/ mom loss lifted 130.95,2015-05-22 13:56:43,601748526847160322,""
Sold my $AAPL $130 weeklies a few minutes too early. Oh well. Congrats to all the longs! Enjoy the 3 day Memorial Day weekend!,2015-05-22 13:56:39,601748512032698368,""
RT @canuck2usa: $AAPL Big MOMMA angry today :) http://t.co/qvyvWcGHIz,2015-05-22 13:56:22,601748440809275392,601748280985292802
wow..... $AAPL is popping....132.43.,2015-05-22 13:56:04,601748363076378624,""
$AAPL 132 calls are 61c from 40c,2015-05-22 13:55:54,601748323511349248,""
$AAPL Big MOMMA angry today :) http://t.co/qvyvWcGHIz,2015-05-22 13:55:44,601748280985292802,""
$AAPL BOOM... $TWTR gonna fly away...,2015-05-22 13:55:41,601748266934468608,""
STERLINGMHOLMES: CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC $INTC $EXPE $CHK $FEYE http://t.co/i8HJt85krl,2015-05-22 13:54:35,601747991062564864,""
bosocial: bosocial: mendez_miguel: RT CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC $IN… http://t.co/i8HJt85krl,2015-05-22 13:54:34,601747985190526976,""
"bosocial: bosocial: QP_Technology: $FB $MU $BIDU $INTC $FEYE News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB … http://t.co/i8HJt85krl",2015-05-22 13:54:33,601747982170591232,""
"bosocial: bosocial: QP_Finance: $BAC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … http://t.co/i8HJt85krl",2015-05-22 13:54:31,601747974822207488,""
"bosocial: bosocial: QP_Service: $AMZN $EXPE News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU …"" … … http://t.co/i8HJt85krl",2015-05-22 13:54:31,601747972762771456,""
"bosocial: bosocial: QP_BAC: $BAC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:54:31,601747971798073344,""
"bosocial: bosocial: QP_Consumer: $AAPL News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …… http://t.co/i8HJt85krl",2015-05-22 13:54:29,601747965234049026,""
"bosocial: bosocial: QP_MU: $MU News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:54:29,601747964206444545,""
"bosocial: bosocial: QP_AMZN: $AMZN News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:54:28,601747963086577664,""
"bosocial: bosocial: QP_AAPL: $AAPL News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:54:28,601747962092478465,""
"bosocial: bosocial: QP_FB: $FB News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:54:28,601747961052299264,""
"bosocial: bosocial: QP_Basic: $SDRL $CHK News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL …"" …… http://t.co/i8HJt85krl",2015-05-22 13:54:28,601747960037277696,""
"bosocial: bosocial: QP_INTC: $INTC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:54:28,601747959018029056,""
bosocial: bosocial: CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC $INTC $EXPE $CHK $FEY… http://t.co/i8HJt85krl,2015-05-22 13:54:27,601747957889802241,""
@HerbertRTarlicJ $AAPL is getting back in beast mode. It will be a monster trade back to 200.,2015-05-22 13:54:26,601747954358161408,""
"Kinda like when people claim $AAPL is going to be worth $3 trillion someday, n i think ""they make a phone, morons""...lol @OCFuturesTrader",2015-05-22 13:54:23,601747939577483264,""
OCO sell order 133.90 $AAPL time in force: DAY.,2015-05-22 13:53:43,601747774196047872,""
RT @Benzinga: Will Apple Deploy Robot-Led Indoor Mapping? $AAPL $GOOG $GOOGL http://t.co/PiGV1cLsRO,2015-05-22 13:53:31,601747720496422912,601745754173087745
$AAPL azimuth is toward new highs! $SPY $QQQ $VIX http://t.co/AYvJXg6PB7,2015-05-22 13:53:28,601747707485642752,""
CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC $INTC $EXPE $CHK $FEYE,2015-05-22 13:53:03,601747603018129409,""
Bought &amp; sold $AAPL $130 weeklies for a quick 10% profit in the first 20 minutes of trading.,2015-05-22 13:52:41,601747510458064896,""
"$AAPL Out Calls, Beauty trade. if you held thru the up and downs 300% return on the 131 calls",2015-05-22 13:52:36,601747493349629952,""
"$AAPL sprawling 60min breakout, been saying. hehe",2015-05-22 13:52:14,601747398847672320,""
$AAPL up $1,2015-05-22 13:52:13,601747396154896384,""
bosocial: mendez_miguel: RT CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC $INTC $EXPE $… http://t.co/i8HJt85krl,2015-05-22 13:51:53,601747310746476544,""
"bosocial: QP_Technology: $FB $MU $BIDU $INTC $FEYE News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB …"" … … http://t.co/i8HJt85krl",2015-05-22 13:51:52,601747306396950528,""
"bosocial: QP_Finance: $BAC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:51:50,601747297811177472,""
"bosocial: QP_Service: $AMZN $EXPE News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU …"" … http://t.co/i8HJt85krl",2015-05-22 13:51:49,601747295554695169,""
"bosocial: QP_BAC: $BAC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … http://t.co/i8HJt85krl",2015-05-22 13:51:49,601747294422175744,""
"bosocial: QP_Consumer: $AAPL News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:51:49,601747292148871169,""
"bosocial: QP_MU: $MU News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … http://t.co/i8HJt85krl",2015-05-22 13:51:48,601747290806722560,""
"bosocial: QP_AMZN: $AMZN News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:51:48,601747289590337536,""
"bosocial: QP_AAPL: $AAPL News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:51:48,601747288487305217,""
"bosocial: QP_FB: $FB News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … http://t.co/i8HJt85krl",2015-05-22 13:51:47,601747286893449216,""
"bosocial: QP_Basic: $SDRL $CHK News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL …"" … … http://t.co/i8HJt85krl",2015-05-22 13:51:47,601747285534466048,""
"bosocial: QP_INTC: $INTC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … … http://t.co/i8HJt85krl",2015-05-22 13:51:47,601747283978379264,""
bosocial: CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC $INTC $EXPE $CHK $FEYE … http://t.co/i8HJt85krl,2015-05-22 13:51:46,601747282665590784,""
"GLD Keurig Green Mountain, Inc. Ask
Click Here -&gt; http://t.co/WPYkOLBvq9

Trending $GLD $AAPL $BIDU $VIPS #GLD #stock #tradeideas",2015-05-22 13:51:07,601747116327743489,""
$AAPL new HOD,2015-05-22 13:50:29,601746956562538498,""
@jimcramer #AmIDiversified $AAPL $CBI $BX $GRUB?,2015-05-22 13:49:45,601746774806626304,""
"DIS NOHO, Inc. Ex-Div Date
Click Here -&gt; http://t.co/0476r5da4R

Trending $DIS $AAPL $ERX $ISR #DIS #invest #tradeideas",2015-05-22 13:49:12,601746637535326208,""
mendez_miguel: RT CBOE: Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC $INTC $EXPE $CHK $FEYE http://t.co/i8HJt85krl,2015-05-22 13:48:51,601746548880445441,""
"QP_Technology: $FB $MU $BIDU $INTC $FEYE News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB …"" … http://t.co/i8HJt85krl",2015-05-22 13:48:50,601746545088831488,""
"QP_Finance: $BAC News: ""Actives on open @ CBOE: $AAPL $BABA $AMZN $FB $MU $BIDU $SDRL $BAC …"" … http://t.co/i8HJt85krl",2015-05-22 13:48:48,601746535932678144,""
